input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,nm_compatibility,input_shape,output_shape
92,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4907,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
92,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3158,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
92,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5361,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
92,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5234,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
92,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3158,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
92,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4857,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
92,layer4.1.conv2,Conv2d,MM,49,4608,512,0.528,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
92,layer4.1.conv3,Conv2d,MM,49,512,2048,0.523,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
92,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3584,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
92,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4737,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
92,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4969,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
92,fc,Linear,MV,1,2048,1000,0.0547,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
93,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
93,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
93,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4485,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
93,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5017,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
93,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
93,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4773,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
93,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4932,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
93,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5651,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
93,layer1.2.conv1,Conv2d,MM,3136,256,64,0.34,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
93,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5104,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
93,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4893,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
93,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3015,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
93,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4862,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
93,layer2.0.conv3,Conv2d,MM,784,128,512,0.4774,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
93,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3015,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
93,layer2.1.conv1,Conv2d,MM,784,512,128,0.4756,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
93,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5454,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
93,layer2.1.conv3,Conv2d,MM,784,128,512,0.4631,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
93,layer2.2.conv1,Conv2d,MM,784,512,128,0.3322,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
93,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4403,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
93,layer2.2.conv3,Conv2d,MM,784,128,512,0.5636,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
93,layer2.3.conv1,Conv2d,MM,784,512,128,0.3443,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
93,layer2.3.conv2,Conv2d,MM,784,1152,128,0.487,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
93,layer2.3.conv3,Conv2d,MM,784,128,512,0.5765,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
93,layer3.0.conv1,Conv2d,MM,784,512,256,0.3023,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
93,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4611,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
93,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5137,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
93,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3023,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
93,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4922,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
93,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5532,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
93,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5406,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
93,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3682,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
93,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5121,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
93,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5072,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
93,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3222,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
93,layer3.3.conv2,Conv2d,MM,196,2304,256,0.502,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
93,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5484,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
93,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3164,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
93,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4902,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
93,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4768,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
93,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3405,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
93,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4841,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
93,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4913,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
93,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3162,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
93,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5381,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
93,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5234,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
93,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3162,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
93,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4866,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
93,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5266,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
93,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5238,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
93,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3595,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
93,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4721,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
93,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4984,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
93,fc,Linear,MV,1,2048,1000,0.0518,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
94,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
94,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
94,layer1.0.conv2,Conv2d,MM,3136,576,64,0.448,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
94,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5019,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
94,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
94,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4768,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
94,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4926,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
94,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5646,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
94,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3396,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
94,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5098,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
94,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4898,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
94,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3021,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
94,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4862,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
94,layer2.0.conv3,Conv2d,MM,784,128,512,0.4797,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
94,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3021,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
94,layer2.1.conv1,Conv2d,MM,784,512,128,0.4756,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
94,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5457,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
94,layer2.1.conv3,Conv2d,MM,784,128,512,0.4632,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
94,layer2.2.conv1,Conv2d,MM,784,512,128,0.3325,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
94,layer2.2.conv2,Conv2d,MM,784,1152,128,0.44,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
94,layer2.2.conv3,Conv2d,MM,784,128,512,0.5636,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
94,layer2.3.conv1,Conv2d,MM,784,512,128,0.3444,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
94,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4864,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
94,layer2.3.conv3,Conv2d,MM,784,128,512,0.5781,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
94,layer3.0.conv1,Conv2d,MM,784,512,256,0.3021,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
94,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4628,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
94,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5123,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
94,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3021,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
94,layer3.1.conv1,Conv2d,MM,196,1024,256,0.491,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
94,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5536,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
94,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5396,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
94,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3682,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
94,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5128,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
94,layer3.2.conv3,Conv2d,MM,196,256,1024,0.507,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
94,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3222,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
94,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5019,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
94,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5488,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
94,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3166,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
94,layer3.4.conv2,Conv2d,MM,196,2304,256,0.49,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
94,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4768,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
94,layer3.5.conv1,Conv2d,MM,196,1024,256,0.341,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
94,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4814,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
94,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4902,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
94,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3166,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
94,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5365,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
94,layer4.0.conv3,Conv2d,MM,49,512,2048,0.525,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
94,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3166,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
94,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4857,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
94,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5277,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
94,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5202,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
94,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3582,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
94,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4726,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
94,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4951,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
94,fc,Linear,MV,1,2048,1000,0.0532,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
95,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
95,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
95,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4505,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
95,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5018,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
95,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
95,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4767,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
95,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4934,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
95,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5637,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
95,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3399,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
95,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5095,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
95,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4902,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
95,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3012,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
95,layer2.0.conv2,Conv2d,MM,784,1152,128,0.486,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
95,layer2.0.conv3,Conv2d,MM,784,128,512,0.4776,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
95,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3012,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
95,layer2.1.conv1,Conv2d,MM,784,512,128,0.4766,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
95,layer2.1.conv2,Conv2d,MM,784,1152,128,0.544,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
95,layer2.1.conv3,Conv2d,MM,784,128,512,0.4641,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
95,layer2.2.conv1,Conv2d,MM,784,512,128,0.3331,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
95,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4407,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
95,layer2.2.conv3,Conv2d,MM,784,128,512,0.5636,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
95,layer2.3.conv1,Conv2d,MM,784,512,128,0.3443,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
95,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4845,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
95,layer2.3.conv3,Conv2d,MM,784,128,512,0.5781,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
95,layer3.0.conv1,Conv2d,MM,784,512,256,0.3017,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
95,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4624,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
95,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5133,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
95,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3017,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
95,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4923,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
95,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5511,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
95,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5402,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
95,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3674,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
95,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5122,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
95,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5077,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
95,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3219,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
95,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5025,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
95,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5481,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
95,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3161,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
95,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4888,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
95,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4757,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
95,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3407,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
95,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4823,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
95,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4899,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
95,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
95,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5375,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
95,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5244,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
95,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
95,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4862,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
95,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5293,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
95,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5226,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
95,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3576,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
95,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4719,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
95,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4969,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
95,fc,Linear,MV,1,2048,1000,0.0513,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
96,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
96,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0027,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
96,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4503,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
96,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
96,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0027,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
96,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4774,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
96,layer1.1.conv2,Conv2d,MM,3136,576,64,0.492,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
96,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5657,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
96,layer1.2.conv1,Conv2d,MM,3136,256,64,0.34,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
96,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5095,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
96,layer1.2.conv3,Conv2d,MM,3136,64,256,0.49,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
96,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3022,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
96,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4873,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
96,layer2.0.conv3,Conv2d,MM,784,128,512,0.4763,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
96,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3022,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
96,layer2.1.conv1,Conv2d,MM,784,512,128,0.4758,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
96,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5453,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
